id	topic_id	thread_id	type	formula
q_777	A.371	4058673	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><leq/><apply><abs/><apply><times/><ci>𝑓</ci><ci>𝑥</ci><ci>𝑔</ci><ci>𝑥</ci></apply></apply><apply><times/><apply><csymbol cd=""latexml"">norm</csymbol><ci>𝑓</ci></apply><apply><csymbol cd=""latexml"">norm</csymbol><ci>𝑔</ci></apply></apply></apply></math>"
q_778	A.371	4058673	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><leq/><apply><csymbol cd=""latexml"">norm</csymbol><apply><times/><ci>𝑓</ci><ci>𝑔</ci></apply></apply><apply><times/><apply><csymbol cd=""latexml"">norm</csymbol><ci>𝑓</ci></apply><apply><csymbol cd=""latexml"">norm</csymbol><ci>𝑔</ci></apply></apply></apply></math>"
q_779	A.371	4058673	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><apply><times/><ci>𝑓</ci><ci>𝑥</ci><ci>𝑔</ci><ci>𝑥</ci></apply></apply><apply><csymbol cd=""latexml"">norm</csymbol><apply><times/><ci>𝑓</ci><ci>𝑔</ci></apply></apply></apply></math>"
q_780	A.371	4058673	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><leq/><apply><abs/><apply><times/><ci>𝑓</ci><ci>𝑥</ci><ci>𝑔</ci><ci>𝑥</ci></apply></apply><apply><max/><apply><abs/><apply><times/><ci>𝑓</ci><ci>𝑥</ci><ci>𝑔</ci><ci>𝑥</ci></apply></apply></apply></apply><apply><eq/><apply><max/><apply><times/><apply><abs/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply></apply><apply><max/><apply><abs/><apply><times/><ci>𝑔</ci><ci>𝑥</ci></apply></apply></apply></apply></apply></apply></apply></math>"
q_781	A.371	4058673	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><apply><times/><ci>𝑓</ci><ci>𝑥</ci><ci>𝑔</ci><ci>𝑥</ci></apply></apply><apply><csymbol cd=""latexml"">norm</csymbol><apply><times/><ci>𝑓</ci><ci>𝑔</ci></apply></apply></apply></math>"
q_782	A.371	4058673	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><leq/><apply><csymbol cd=""latexml"">norm</csymbol><apply><times/><ci>𝑓</ci><ci>𝑔</ci></apply></apply><apply><times/><apply><csymbol cd=""latexml"">norm</csymbol><ci>𝑓</ci></apply><apply><csymbol cd=""latexml"">norm</csymbol><ci>𝑔</ci></apply></apply></apply></math>"
q_783	A.372	4057514	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><ci>𝑑</ci></apply></apply></apply></math>"
q_784	A.372	4057514	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><apply><times/><ci>ℚ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><ci>𝑑</ci></apply></apply></apply></apply></math>"
q_785	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>ℤ</ci></math>"
q_786	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><ci>𝑖</ci></apply></apply></math>"
q_787	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><apply><minus/><cn type=""integer"">1</cn></apply></apply></apply></apply></math>"
q_788	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><ci>𝑖</ci></apply></apply></math>"
q_789	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><times/><ci>𝑑</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑦</ci><cn type=""integer"">2</cn></apply></apply></apply><cn type=""integer"">1</cn></apply></math>"
q_790	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><ci>𝑑</ci></apply></apply></apply></math>"
q_791	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><apply><times/><ci>ℚ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><ci>𝑑</ci></apply></apply></apply></apply></math>"
q_792	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑑</ci><cn type=""integer"">5</cn></apply></math>"
q_793	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><apply><times/><ci>ℚ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><cn type=""integer"">5</cn></apply></apply></apply></apply><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><divide/><apply><plus/><cn type=""integer"">1</cn><apply><root/><cn type=""integer"">5</cn></apply></apply><cn type=""integer"">2</cn></apply></apply></apply></apply></math>"
q_794	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><cn type=""integer"">5</cn></apply></apply></apply></math>"
q_795	A.372	4057514	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>ℤ</ci><apply><csymbol cd=""latexml"">delimited-[]</csymbol><apply><root/><ci>𝑑</ci></apply></apply></apply></math>"
q_796	A.373	4056304	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><root/><ci>𝑛</ci></apply></math>"
q_797	A.373	4056304	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑛</ci></math>"
q_798	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><root/><ci>𝑛</ci></apply></math>"
q_799	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑛</ci></math>"
q_800	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><root/><ci>𝑛</ci></apply></math>"
q_801	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑛</ci></math>"
q_802	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><root/><ci>𝑛</ci></apply><apply><divide/><ci>𝑎</ci><ci>𝑏</ci></apply></apply></math>"
q_803	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑔</ci><ci>𝑐</ci><ci>𝑑</ci><interval closure=""open""><ci>𝑎</ci><ci>𝑏</ci></interval></apply><cn type=""integer"">1</cn></apply></math>"
q_804	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑎</ci></math>"
q_805	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑏</ci></math>"
q_806	A.373	4056304	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑔</ci><ci>𝑐</ci><ci>𝑑</ci><interval closure=""open""><ci>𝑎</ci><ci>𝑏</ci></interval></apply><cn type=""integer"">1</cn></apply></math>"
q_807	A.374	4050738	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑥</ci></apply></math>"
q_808	A.374	4050738	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><times/><ci>𝑃</ci><ci>𝑥</ci></apply><apply><times/><ci>𝑃</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply></math>"
q_809	A.374	4050738	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑥</ci></apply></math>"
q_810	A.374	4050738	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><times/><ci>𝑃</ci><ci>𝑥</ci></apply><apply><times/><ci>𝑃</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply></math>"
q_811	A.374	4050738	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑃</ci><ci>𝑥</ci></apply><list><ci>𝑥</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></list></apply></math>"
q_812	A.374	4050738	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑃</ci><ci>𝑥</ci></apply><list><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><ci>𝑥</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><cn type=""integer"">1</cn></apply><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><ci>𝑥</ci></apply><apply><plus/><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><apply><times/><cn type=""integer"">2</cn><ci>𝑥</ci></apply></apply><cn type=""integer"">1</cn></apply></list></apply></math>"
q_813	A.375	4049923	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply><cn type=""integer"">7</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">2</cn><ci>𝑛</ci></apply></apply></math>"
q_814	A.376	4049589	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><apply><divide/><apply><plus/><apply><root/><cn type=""integer"">1</cn></apply><apply><root/><cn type=""integer"">2</cn></apply><apply><root/><cn type=""integer"">3</cn></apply><ci>…</ci><apply><root/><ci>𝑛</ci></apply></apply><apply><times/><ci>𝑛</ci><apply><root/><ci>𝑛</ci></apply></apply></apply></apply></math>"
q_815	A.377	4049168	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></apply></math>"
q_816	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></apply><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply><apply><minus/><ci>ℝ</ci><set><cn type=""integer"">0</cn></set></apply></apply></apply></math>"
q_817	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><ci>^</ci><ci>𝒢</ci></apply><apply><intersect/><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></apply><apply><partialdiff/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><ci>𝑓</ci></apply></apply></apply></apply></math>"
q_818	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><ci>𝑓</ci></apply></math>"
q_819	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑓</ci><apply><ci>→</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply><ci>ℝ</ci></apply></apply></math>"
q_820	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></math>"
q_821	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑓</ci></math>"
q_822	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><ci>𝐱</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></apply></math>"
q_823	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><set><ci>𝐱</ci><apply><times/><ci>𝑓</ci><ci>𝐱</ci></apply></set><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply></apply></math>"
q_824	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><ci>^</ci><ci>𝒢</ci></apply><apply><minus/><apply><partialdiff/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><ci>𝑓</ci></apply></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></apply></apply></math>"
q_825	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><partialdiff/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><ci>𝑓</ci></apply></apply></math>"
q_826	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝒪</ci><ci>𝑓</ci></apply></math>"
q_827	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><times/></math>"
q_828	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></math>"
q_829	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply></math>"
q_830	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></math>"
q_831	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply></math>"
q_832	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></math>"
q_833	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply></math>"
q_834	A.377	4049168	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><minus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><apply><plus/><ci>𝑛</ci><cn type=""integer"">1</cn></apply></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℝ</ci><ci>𝑛</ci></apply></apply></math>"
q_835	A.378	4049093	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><minus/><cn type=""integer"">3</cn></apply><apply><divide/><cn type=""integer"">2</cn><cn type=""integer"">2</cn></apply></apply></math>"
q_836	A.378	4049093	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><root/><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><minus/><cn type=""integer"">3</cn></apply><cn type=""integer"">2</cn></apply></apply></math>"
q_837	A.379	4048733	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑓</ci><apply><ci>→</ci><ci>𝐺</ci><ci>𝐺</ci></apply></apply></math>"
q_838	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝐺</ci></math>"
q_839	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑆</ci></math>"
q_840	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑓</ci><apply><ci>→</ci><ci>𝐺</ci><ci>𝐺</ci></apply></apply></math>"
q_841	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><interval closure=""open""><ci>𝑆</ci><compose/></interval></math>"
q_842	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><interval closure=""open""><ci>𝑆</ci><compose/></interval></math>"
q_843	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><ci>𝑥</ci><csymbol cd=""latexml"">absent</csymbol></apply></math>"
q_844	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><list><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply></list><ci>𝑆</ci></apply></math>"
q_845	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply><ci>𝑥</ci></apply><ci>𝑦</ci></apply><apply><in/><ci>𝐺</ci></apply></apply></math>"
q_846	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">1</cn></apply></math>"
q_847	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply><ci>𝑦</ci></apply><ci>𝑧</ci></apply><apply><in/><ci>𝐺</ci></apply></apply></math>"
q_848	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply></math>"
q_849	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">1</cn></apply><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply><ci>𝑥</ci></apply></apply><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">1</cn></apply><ci>𝑦</ci></apply></apply><apply><eq/><ci>𝑧</ci></apply><apply><eq/><apply><times/><apply><compose/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply></apply><ci>𝑥</ci></apply></apply></apply></math>"
q_850	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><in/><list><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply></list><ci>𝑆</ci></apply><apply><ci>⟶</ci><apply><compose/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑓</ci><cn type=""integer"">2</cn></apply></apply></apply><apply><in/><ci>𝑆</ci></apply></apply></math>"
q_851	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑖</ci><ci>𝑑</ci></apply></math>"
q_852	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><ci>⟶</ci><csymbol cd=""latexml"">absent</csymbol><apply><times/><ci>𝑖</ci><ci>𝑑</ci></apply></apply><apply><in/><ci>𝑆</ci></apply></apply></math>"
q_853	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑓</ci></math>"
q_854	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>⟶</ci><csymbol cd=""latexml"">absent</csymbol><apply><exists/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑓</ci><apply><minus/><cn type=""integer"">1</cn></apply></apply></apply></apply></math>"
q_855	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑓</ci><apply><minus/><cn type=""integer"">1</cn></apply></apply></math>"
q_856	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><ci>⟶</ci><csymbol cd=""latexml"">absent</csymbol><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑓</ci><apply><minus/><cn type=""integer"">1</cn></apply></apply></apply><apply><in/><ci>𝑆</ci></apply></apply></math>"
q_857	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><ci>𝑆</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_858	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝐺</ci></math>"
q_859	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><ci>𝑆</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_860	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><ci>𝑓</ci><ci>𝑆</ci></apply></math>"
q_861	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑓</ci><apply><minus/><cn type=""integer"">1</cn></apply></apply><apply><times/><ci>𝑆</ci><ci> </ci></apply></apply></math>"
q_862	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><ci>𝑆</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_863	A.379	4048733	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><ci>𝑓</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑓</ci><apply><minus/><cn type=""integer"">1</cn></apply></apply></apply><apply><eq/><apply><times/><ci>𝑖</ci><ci>𝑑</ci></apply></apply></apply></math>"
q_864	A.380	4043338	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><int/><cn type=""integer"">0</cn></apply><ci>𝜋</ci></apply><apply><times/><ci>𝑓</ci><ci>𝑡</ci><apply><sin/><ci>𝑡</ci></apply><apply><csymbol cd=""latexml"">differential-d</csymbol><ci>𝑡</ci></apply></apply></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><int/><cn type=""integer"">0</cn></apply><ci>𝜋</ci></apply><apply><times/><ci>𝑓</ci><ci>𝑡</ci><apply><cos/><ci>𝑡</ci></apply><apply><csymbol cd=""latexml"">differential-d</csymbol><ci>𝑡</ci></apply></apply></apply></apply><apply><eq/><cn type=""integer"">0</cn></apply></apply></math>"
q_865	A.380	4043338	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><cn type=""integer"">0</cn></apply></math>"
